,date,precipitation,precipitation_normal
14892,19890615,1.26,2.06
14893,19890616,1.26,2.06
14894,19890617,1.26,2.06
14895,19890618,1.26,2.06
14896,19890619,1.26,2.06
14897,19890620,1.26,2.06
14898,19890621,1.26,2.07
14899,19890622,1.26,2.07
14900,19890623,1.26,2.07
14901,19890624,1.26,2.07
14902,19890625,1.26,2.07
14903,19890626,1.26,2.08
14904,19890627,1.26,2.08
14905,19890628,1.26,2.08
14906,19890629,1.26,2.09
14907,19890630,1.26,2.09
14908,19890701,1.26,2.1
14909,19890702,1.26,2.11
14910,19890703,1.26,2.11
14911,19890704,1.26,2.12
14912,19890705,1.26,2.13
14913,19890706,1.26,2.14
14914,19890707,1.26,2.15
14915,19890708,1.26,2.17
14916,19890709,1.26,2.18
14917,19890710,1.26,2.19
14918,19890711,1.31,2.2
14919,19890712,1.31,2.21
14920,19890713,1.31,2.23
14921,19890714,1.31,2.24
14922,19890715,1.31,2.25
14923,19890716,1.31,2.27
14924,19890717,1.31,2.28
14925,19890718,1.31,2.3
14926,19890719,1.31,2.31
14927,19890720,1.31,2.32
14928,19890721,1.31,2.34
14929,19890722,1.31,2.35
14930,19890723,1.31,2.37
14931,19890724,1.31,2.38
14932,19890725,1.31,2.39
14933,19890726,1.31,2.4
14934,19890727,1.31,2.42
14935,19890728,1.31,2.43
14936,19890729,1.31,2.44
14937,19890730,1.31,2.46
14938,19890731,1.31,2.47
14939,19890801,1.31,2.48
14940,19890802,1.31,2.49
14941,19890803,1.31,2.5
14942,19890804,1.31,2.51
14943,19890805,1.31,2.52
14944,19890806,1.31,2.53
14945,19890807,1.31,2.54
14946,19890808,2.07,2.55
14947,19890809,2.09,2.56
14948,19890810,2.09,2.57
14949,19890811,2.09,2.58
14950,19890812,2.09,2.59
14951,19890813,2.09,2.6
14952,19890814,2.09,2.61
14953,19890815,2.09,2.62
14954,19890816,2.09,2.63
14955,19890817,2.11,2.64
14956,19890818,2.11,2.65
14957,19890819,2.11,2.66
14958,19890820,2.11,2.67
14959,19890821,2.11,2.68
14960,19890822,2.11,2.69
14961,19890823,2.11,2.7
14962,19890824,2.11,2.71
14963,19890825,2.11,2.72
14964,19890826,2.11,2.73
14965,19890827,2.11,2.74
14966,19890828,2.11,2.75
14967,19890829,2.11,2.77
14968,19890830,2.11,2.78
14969,19890831,2.11,2.79
14970,19890901,2.11,2.8
14971,19890902,2.11,2.82
14972,19890903,2.11,2.83
14973,19890904,2.11,2.84
14974,19890905,2.11,2.86
14975,19890906,2.11,2.87
14976,19890907,2.11,2.88
14977,19890908,2.11,2.89
14978,19890909,2.11,2.9
14979,19890910,2.11,2.92
14980,19890911,2.11,2.93
14981,19890912,2.11,2.94
14982,19890913,2.11,2.95
14983,19890914,2.11,2.96
14984,19890915,2.11,2.98
14985,19890916,2.11,2.99
14986,19890917,2.11,3.0
14987,19890918,2.11,3.01
14988,19890919,2.11,3.02
14989,19890920,2.11,3.03
14990,19890921,2.11,3.04
14991,19890922,2.11,3.05
14992,19890923,2.11,3.06
14993,19890924,2.11,3.07
14994,19890925,2.11,3.08
14995,19890926,2.11,3.08
14996,19890927,2.11,3.09
14997,19890928,2.11,3.1
14998,19890929,2.11,3.1
14999,19890930,2.11,3.11
15000,19891001,2.11,3.12
15001,19891002,2.11,3.12
15002,19891003,2.11,3.13
15003,19891004,2.11,3.14
15004,19891005,2.11,3.15
15005,19891006,2.11,3.16
15006,19891007,2.11,3.17
15007,19891008,2.11,3.18
15008,19891009,2.11,3.19
15009,19891010,2.11,3.2
15010,19891011,2.11,3.21
15011,19891012,2.11,3.22
15012,19891013,2.11,3.23
15013,19891014,2.11,3.24
15014,19891015,2.11,3.26
15015,19891016,2.11,3.27
15016,19891017,2.11,3.28
15017,19891018,2.11,3.29
15018,19891019,2.11,3.3
15019,19891020,2.11,3.31
15020,19891021,2.11,3.32
15021,19891022,2.11,3.33
15022,19891023,2.11,3.34
15023,19891024,2.11,3.36
15024,19891025,2.11,3.37
15025,19891026,2.11,3.38
15026,19891027,2.11,3.39
15027,19891028,2.11,3.4
15028,19891029,2.11,3.41
15029,19891030,2.11,3.42
15030,19891031,2.11,3.43
15031,19891101,2.11,3.44
15032,19891102,2.11,3.45
15033,19891103,2.11,3.46
15034,19891104,2.11,3.46
15035,19891105,2.11,3.47
15036,19891106,2.11,3.48
15037,19891107,2.11,3.49
15038,19891108,2.11,3.5
15039,19891109,2.11,3.51
15040,19891110,2.11,3.52
15041,19891111,2.11,3.52
15042,19891112,2.11,3.53
15043,19891113,2.11,3.54
15044,19891114,2.11,3.55
15045,19891115,2.11,3.56
15046,19891116,2.11,3.57
15047,19891117,2.11,3.58
15048,19891118,2.11,3.59
15049,19891119,2.11,3.6
15050,19891120,2.11,3.61
15051,19891121,2.11,3.62
15052,19891122,2.11,3.63
15053,19891123,2.11,3.65
15054,19891124,2.11,3.66
15055,19891125,2.11,3.67
15056,19891126,2.11,3.68
15057,19891127,2.11,3.69
15058,19891128,2.11,3.71
15059,19891129,2.11,3.72
15060,19891130,2.11,3.73
15061,19891201,2.11,3.74
15062,19891202,2.11,3.75
15063,19891203,2.11,3.77
15064,19891204,2.11,3.78
15065,19891205,2.11,3.79
15066,19891206,2.11,3.8
15067,19891207,2.11,3.81
15068,19891208,2.11,3.82
15069,19891209,2.11,3.83
15070,19891210,2.11,3.85
15071,19891211,2.11,3.86
15072,19891212,2.11,3.87
15073,19891213,2.11,3.88
15074,19891214,2.11,3.9
15075,19891215,2.11,3.91
15076,19891216,2.11,3.93
15077,19891217,2.11,3.94
15078,19891218,2.11,3.96
15079,19891219,2.11,3.97
15080,19891220,2.11,3.98
15081,19891221,2.11,4.0
15082,19891222,2.11,4.02
15083,19891223,2.11,4.03
15084,19891224,2.11,4.05
15085,19891225,2.11,4.07
15086,19891226,2.11,4.08
15087,19891227,2.11,4.1
15088,19891228,2.11,4.12
15089,19891229,2.11,4.14
15090,19891230,2.11,4.16
15091,19891231,2.11,4.18
15092,19900101,0.00,0.02
15093,19900102,0.01,0.04
15094,19900103,0.01,0.06
15095,19900104,0.01,0.08
15096,19900105,0.01,0.1
15097,19900106,0.01,0.12
15098,19900107,0.01,0.14
15099,19900108,0.01,0.16
15100,19900109,0.01,0.18
15101,19900110,0.01,0.2
15102,19900111,0.01,0.22
15103,19900112,0.01,0.23
15104,19900113,0.01,0.25
15105,19900114,0.03,0.27
15106,19900115,0.03,0.29
15107,19900116,0.04,0.31
15108,19900117,0.58,0.33
15109,19900118,1.18,0.35
15110,19900119,1.18,0.36
15111,19900120,1.18,0.38
15112,19900121,1.18,0.39
15113,19900122,1.18,0.41
15114,19900123,1.18,0.43
15115,19900124,1.18,0.44
15116,19900125,1.18,0.46
15117,19900126,1.18,0.47
15118,19900127,1.18,0.49
15119,19900128,1.18,0.51
15120,19900129,1.18,0.52
15121,19900130,1.18,0.54
15122,19900131,1.18,0.56
15123,19900201,1.20,0.58
15124,19900202,1.20,0.6
15125,19900203,1.20,0.63
15126,19900204,1.20,0.65
15127,19900205,1.20,0.67
15128,19900206,1.20,0.69
15129,19900207,1.20,0.72
15130,19900208,1.20,0.75
15131,19900209,1.20,0.77
15132,19900210,1.20,0.8
15133,19900211,1.20,0.83
15134,19900212,1.20,0.85
15135,19900213,1.20,0.88
15136,19900214,1.20,0.92
15137,19900215,1.20,0.95
15138,19900216,1.20,0.98
15139,19900217,1.31,1.01
15140,19900218,1.34,1.05
15141,19900219,1.55,1.08
15142,19900220,1.55,1.11
15143,19900221,1.55,1.14
15144,19900222,1.55,1.18
15145,19900223,1.55,1.21
15146,19900224,1.55,1.24
15147,19900225,1.55,1.27
15148,19900226,1.55,1.3
15149,19900227,1.55,1.33
15150,19900228,1.55,1.36
15151,19900301,1.55,1.38
15152,19900302,1.55,1.4
15153,19900303,1.55,1.42
15154,19900304,1.55,1.44
15155,19900305,1.55,1.46
15156,19900306,1.55,1.48
15157,19900307,1.55,1.5
15158,19900308,1.55,1.52
15159,19900309,1.55,1.53
15160,19900310,1.55,1.55
15161,19900311,1.55,1.56
15162,19900312,1.55,1.58
15163,19900313,1.55,1.59
15164,19900314,1.55,1.61
15165,19900315,1.55,1.62
15166,19900316,1.55,1.63
15167,19900317,1.55,1.64
15168,19900318,1.55,1.65
15169,19900319,1.55,1.66
15170,19900320,1.55,1.68
15171,19900321,1.55,1.69
15172,19900322,1.55,1.7
15173,19900323,1.55,1.71
15174,19900324,1.55,1.72
15175,19900325,1.55,1.73
15176,19900326,1.55,1.74
15177,19900327,1.55,1.74
15178,19900328,1.55,1.75
15179,19900329,1.55,1.76
15180,19900330,1.55,1.77
15181,19900331,1.55,1.78
15182,19900401,1.55,1.79
15183,19900402,1.55,1.8
15184,19900403,1.55,1.81
15185,19900404,1.55,1.82
15186,19900405,1.55,1.83
15187,19900406,1.55,1.84
15188,19900407,1.55,1.85
15189,19900408,1.55,1.85
15190,19900409,1.55,1.86
15191,19900410,1.55,1.87
15192,19900411,1.55,1.88
15193,19900412,1.55,1.88
15194,19900413,1.55,1.89
15195,19900414,1.55,1.89
15196,19900415,1.55,1.9
15197,19900416,1.55,1.9
15198,19900417,1.55,1.91
15199,19900418,1.55,1.92
15200,19900419,1.55,1.92
15201,19900420,1.73,1.93
15202,19900421,1.73,1.93
15203,19900422,1.73,1.94
15204,19900423,1.73,1.94
15205,19900424,1.73,1.95
15206,19900425,1.73,1.95
15207,19900426,1.73,1.96
15208,19900427,1.73,1.96
15209,19900428,1.73,1.97
15210,19900429,1.73,1.98
15211,19900430,1.73,1.98
15212,19900501,1.73,1.98
15213,19900502,1.73,1.99
15214,19900503,1.73,1.99
15215,19900504,1.73,1.99
15216,19900505,1.73,2.0
15217,19900506,1.73,2.0
15218,19900507,1.73,2.0
15219,19900508,1.73,2.01
15220,19900509,1.73,2.01
15221,19900510,1.73,2.01
15222,19900511,1.73,2.02
15223,19900512,1.73,2.02
15224,19900513,1.73,2.02
15225,19900514,1.73,2.02
15226,19900515,1.73,2.03
15227,19900516,1.73,2.03
15228,19900517,1.73,2.03
15229,19900518,1.73,2.03
15230,19900519,1.73,2.03
15231,19900520,1.73,2.03
15232,19900521,1.73,2.04
15233,19900522,1.73,2.04
15234,19900523,1.73,2.04
15235,19900524,1.73,2.04
15236,19900525,1.73,2.04
15237,19900526,1.73,2.04
15238,19900527,1.73,2.05
15239,19900528,1.73,2.05
15240,19900529,1.73,2.05
15241,19900530,1.73,2.05
15242,19900531,1.73,2.05
15243,19900601,1.73,2.05
15244,19900602,1.73,2.05
15245,19900603,1.73,2.05
15246,19900604,1.73,2.05
15247,19900605,1.73,2.05
15248,19900606,1.73,2.06
15249,19900607,1.73,2.06
15250,19900608,1.73,2.06
15251,19900609,1.88,2.06
15252,19900610,2.70,2.06
15253,19900611,2.70,2.06
15254,19900612,2.70,2.06
15255,19900613,2.70,2.06
15256,19900614,2.70,2.06
15257,19900615,2.70,2.06
15258,19900616,2.70,2.06
15259,19900617,2.70,2.06
15260,19900618,2.70,2.06
15261,19900619,2.70,2.06
15262,19900620,2.70,2.06
15263,19900621,2.70,2.07
15264,19900622,2.70,2.07
15265,19900623,2.70,2.07
15266,19900624,2.70,2.07
15267,19900625,2.70,2.07
15268,19900626,2.70,2.08
15269,19900627,2.70,2.08
15270,19900628,2.70,2.08
15271,19900629,2.70,2.09
15272,19900630,2.70,2.09
15273,19900701,2.70,2.1
15274,19900702,2.70,2.11
15275,19900703,2.70,2.11
15276,19900704,2.70,2.12
15277,19900705,2.70,2.13
15278,19900706,2.70,2.14
15279,19900707,2.70,2.15
15280,19900708,2.70,2.17
15281,19900709,2.74,2.18
15282,19900710,2.74,2.19
15283,19900711,2.74,2.2
15284,19900712,2.74,2.21
15285,19900713,2.74,2.23
15286,19900714,3.07,2.24
15287,19900715,3.22,2.25
15288,19900716,3.29,2.27
15289,19900717,3.29,2.28
15290,19900718,3.29,2.3
15291,19900719,3.29,2.31
15292,19900720,3.29,2.32
15293,19900721,3.29,2.34
15294,19900722,3.29,2.35
15295,19900723,3.29,2.37
15296,19900724,3.29,2.38
15297,19900725,3.29,2.39
15298,19900726,3.29,2.4
15299,19900727,3.29,2.42
15300,19900728,3.29,2.43
15301,19900729,3.29,2.44
15302,19900730,3.29,2.46
15303,19900731,3.29,2.47
15304,19900801,3.29,2.48
15305,19900802,3.29,2.49
15306,19900803,3.29,2.5
15307,19900804,3.29,2.51
15308,19900805,3.29,2.52
15309,19900806,3.29,2.53
15310,19900807,3.29,2.54
15311,19900808,3.29,2.55
15312,19900809,3.29,2.56
15313,19900810,3.29,2.57
15314,19900811,3.29,2.58
15315,19900812,3.29,2.59
15316,19900813,3.29,2.6
15317,19900814,3.29,2.61
15318,19900815,3.29,2.62
15319,19900816,3.29,2.63
15320,19900817,3.29,2.64
15321,19900818,3.29,2.65
15322,19900819,3.29,2.66
15323,19900820,3.29,2.67
15324,19900821,3.29,2.68
15325,19900822,3.29,2.69
15326,19900823,3.29,2.7
15327,19900824,3.29,2.71
15328,19900825,3.29,2.72
15329,19900826,3.29,2.73
15330,19900827,3.29,2.74
15331,19900828,3.29,2.75
15332,19900829,3.29,2.77
15333,19900830,3.29,2.78
15334,19900831,3.29,2.79
15335,19900901,3.29,2.8
15336,19900902,3.29,2.82
15337,19900903,3.29,2.83
15338,19900904,3.29,2.84
15339,19900905,3.31,2.86
15340,19900906,3.31,2.87
15341,19900907,3.31,2.88
15342,19900908,3.31,2.89
15343,19900909,3.31,2.9
15344,19900910,3.31,2.92
15345,19900911,3.31,2.93
15346,19900912,3.31,2.94
15347,19900913,3.31,2.95
15348,19900914,3.31,2.96
15349,19900915,3.31,2.98
15350,19900916,3.31,2.99
15351,19900917,3.31,3.0
15352,19900918,3.31,3.01
15353,19900919,3.31,3.02
15354,19900920,3.31,3.03
15355,19900921,3.39,3.04
15356,19900922,3.39,3.05
15357,19900923,3.48,3.06
15358,19900924,3.48,3.07
15359,19900925,3.48,3.08
15360,19900926,3.48,3.08
15361,19900927,3.48,3.09
15362,19900928,3.48,3.1
15363,19900929,3.48,3.1
15364,19900930,3.48,3.11
15365,19901001,3.48,3.12
15366,19901002,3.48,3.12
15367,19901003,3.48,3.13
15368,19901004,3.48,3.14
15369,19901005,3.48,3.15
15370,19901006,3.48,3.16
15371,19901007,3.48,3.17
15372,19901008,3.48,3.18
15373,19901009,3.48,3.19
15374,19901010,3.48,3.2
15375,19901011,3.48,3.21
15376,19901012,3.48,3.22
15377,19901013,3.48,3.23
15378,19901014,3.48,3.24
15379,19901015,3.48,3.26
15380,19901016,3.48,3.27
15381,19901017,3.48,3.28
15382,19901018,3.48,3.29
15383,19901019,3.65,3.3
15384,19901020,3.65,3.31
15385,19901021,3.65,3.32
15386,19901022,3.65,3.33
15387,19901023,3.65,3.34
15388,19901024,3.65,3.36
15389,19901025,3.65,3.37
15390,19901026,3.65,3.38
15391,19901027,3.65,3.39
15392,19901028,3.65,3.4
15393,19901029,3.65,3.41
15394,19901030,3.65,3.42
15395,19901031,3.65,3.43
15396,19901101,3.67,3.44
15397,19901102,3.75,3.45
15398,19901103,3.75,3.46
15399,19901104,3.75,3.46
15400,19901105,3.75,3.47
15401,19901106,3.75,3.48
15402,19901107,3.75,3.49
15403,19901108,3.75,3.5
15404,19901109,3.75,3.51
15405,19901110,3.75,3.52
15406,19901111,3.75,3.52
15407,19901112,3.75,3.53
15408,19901113,3.75,3.54
15409,19901114,3.75,3.55
15410,19901115,3.75,3.56
15411,19901116,3.75,3.57
15412,19901117,3.75,3.58
15413,19901118,3.75,3.59
15414,19901119,3.75,3.6
15415,19901120,3.75,3.61
15416,19901121,3.75,3.62
15417,19901122,3.75,3.63
15418,19901123,3.75,3.65
15419,19901124,3.75,3.66
15420,19901125,3.75,3.67
15421,19901126,3.75,3.68
15422,19901127,3.75,3.69
15423,19901128,3.75,3.71
15424,19901129,3.75,3.72
15425,19901130,3.75,3.73
15426,19901201,3.75,3.74
15427,19901202,3.75,3.75
15428,19901203,3.75,3.77
15429,19901204,3.75,3.78
15430,19901205,3.75,3.79
15431,19901206,3.75,3.8
15432,19901207,3.75,3.81
15433,19901208,3.75,3.82
15434,19901209,3.75,3.83
15435,19901210,3.75,3.85
15436,19901211,3.75,3.86
15437,19901212,3.75,3.87
15438,19901213,3.75,3.88
15439,19901214,3.75,3.9
15440,19901215,3.75,3.91
15441,19901216,3.75,3.93
15442,19901217,3.75,3.94
15443,19901218,3.75,3.96
15444,19901219,3.75,3.97
15445,19901220,3.75,3.98
15446,19901221,3.75,4.0
15447,19901222,3.75,4.02
15448,19901223,3.75,4.03
15449,19901224,3.75,4.05
15450,19901225,3.75,4.07
15451,19901226,3.75,4.08
15452,19901227,3.75,4.1
15453,19901228,3.75,4.12
15454,19901229,3.75,4.14
15455,19901230,3.75,4.16
15456,19901231,3.75,4.18
15457,19910101,0.00,0.02
15458,19910102,0.00,0.04
15459,19910103,0.11,0.06
15460,19910104,0.21,0.08
15461,19910105,0.21,0.1
15462,19910106,0.21,0.12
15463,19910107,0.21,0.14
15464,19910108,0.21,0.16
15465,19910109,0.21,0.18
15466,19910110,0.21,0.2
15467,19910111,0.21,0.22
15468,19910112,0.21,0.23
15469,19910113,0.21,0.25
15470,19910114,0.21,0.27
15471,19910115,0.21,0.29
15472,19910116,0.21,0.31
15473,19910117,0.21,0.33
15474,19910118,0.21,0.35
15475,19910119,0.21,0.36
15476,19910120,0.21,0.38
15477,19910121,0.21,0.39
15478,19910122,0.21,0.41
15479,19910123,0.21,0.43
15480,19910124,0.21,0.44
15481,19910125,0.21,0.46
15482,19910126,0.21,0.47
15483,19910127,0.21,0.49
15484,19910128,0.21,0.51
15485,19910129,0.21,0.52
15486,19910130,0.21,0.54
15487,19910131,0.21,0.56
15488,19910201,0.21,0.58
15489,19910202,0.21,0.6
15490,19910203,0.21,0.63
15491,19910204,0.21,0.65
15492,19910205,0.21,0.67
15493,19910206,0.21,0.69
15494,19910207,0.21,0.72
15495,19910208,0.21,0.75
15496,19910209,0.21,0.77
15497,19910210,0.21,0.8
15498,19910211,0.21,0.83
15499,19910212,0.21,0.85
15500,19910213,0.21,0.88
15501,19910214,0.21,0.92
15502,19910215,0.21,0.95
15503,19910216,0.21,0.98
15504,19910217,0.21,1.01
15505,19910218,0.21,1.05
15506,19910219,0.21,1.08
15507,19910220,0.21,1.11
15508,19910221,0.21,1.14
15509,19910222,0.21,1.18
15510,19910223,0.21,1.21
15511,19910224,0.21,1.24
15512,19910225,0.21,1.27
15513,19910226,0.21,1.3
15514,19910227,0.31,1.33
15515,19910228,0.75,1.36
15516,19910301,1.06,1.38
15517,19910302,1.06,1.4
15518,19910303,1.06,1.42
15519,19910304,1.06,1.44
15520,19910305,1.06,1.46
15521,19910306,1.06,1.48
15522,19910307,1.06,1.5
15523,19910308,1.06,1.52
15524,19910309,1.06,1.53
15525,19910310,1.06,1.55
15526,19910311,1.06,1.56
15527,19910312,1.06,1.58
15528,19910313,1.07,1.59
15529,19910314,1.08,1.61
15530,19910315,1.09,1.62
15531,19910316,1.09,1.63
15532,19910317,1.09,1.64
15533,19910318,1.09,1.65
15534,19910319,1.26,1.66
15535,19910320,1.37,1.68
15536,19910321,1.37,1.69
15537,19910322,1.37,1.7
15538,19910323,1.37,1.71
15539,19910324,1.37,1.72
15540,19910325,1.37,1.73
15541,19910326,1.37,1.74
15542,19910327,1.76,1.74
15543,19910328,1.76,1.75
15544,19910329,1.76,1.76
15545,19910330,1.76,1.77
15546,19910331,1.76,1.78
15547,19910401,1.76,1.79
15548,19910402,1.76,1.8
15549,19910403,1.76,1.81
15550,19910404,1.76,1.82
15551,19910405,1.76,1.83
15552,19910406,1.76,1.84
15553,19910407,1.76,1.85
15554,19910408,1.76,1.85
15555,19910409,1.76,1.86
15556,19910410,1.76,1.87
15557,19910411,1.76,1.88
15558,19910412,1.76,1.88
15559,19910413,1.76,1.89
15560,19910414,1.76,1.89
15561,19910415,1.76,1.9
15562,19910416,1.76,1.9
15563,19910417,1.76,1.91
15564,19910418,1.76,1.92
15565,19910419,1.76,1.92
15566,19910420,1.76,1.93
15567,19910421,1.76,1.93
15568,19910422,1.76,1.94
15569,19910423,1.76,1.94
15570,19910424,1.76,1.95
15571,19910425,1.76,1.95
15572,19910426,1.76,1.96
15573,19910427,1.76,1.96
15574,19910428,1.76,1.97
15575,19910429,1.76,1.98
15576,19910430,1.76,1.98
15577,19910501,1.76,1.98
15578,19910502,1.76,1.99
15579,19910503,1.76,1.99
15580,19910504,1.76,1.99
15581,19910505,1.76,2.0
15582,19910506,1.76,2.0
15583,19910507,1.76,2.0
15584,19910508,1.76,2.01
15585,19910509,1.76,2.01
15586,19910510,1.76,2.01
15587,19910511,1.76,2.02
15588,19910512,1.76,2.02
15589,19910513,1.76,2.02
15590,19910514,1.76,2.02
15591,19910515,1.76,2.03
15592,19910516,1.76,2.03
15593,19910517,1.76,2.03
15594,19910518,1.76,2.03
15595,19910519,1.76,2.03
15596,19910520,1.76,2.03
15597,19910521,1.76,2.04
15598,19910522,1.76,2.04
15599,19910523,1.76,2.04
15600,19910524,1.76,2.04
15601,19910525,1.76,2.04
15602,19910526,1.76,2.04
15603,19910527,1.76,2.05
15604,19910528,1.76,2.05
15605,19910529,1.76,2.05
15606,19910530,1.80,2.05
15607,19910531,1.81,2.05
15608,19910601,2.00,2.05
15609,19910602,2.00,2.05
15610,19910603,2.00,2.05
15611,19910604,2.00,2.05
15612,19910605,2.00,2.05
15613,19910606,2.00,2.06
15614,19910607,2.00,2.06
15615,19910608,2.00,2.06
15616,19910609,2.00,2.06
15617,19910610,2.00,2.06
15618,19910611,2.00,2.06
15619,19910612,2.00,2.06
15620,19910613,2.00,2.06
15621,19910614,2.00,2.06
15622,19910615,2.00,2.06
15623,19910616,2.00,2.06
15624,19910617,2.00,2.06
15625,19910618,2.00,2.06
15626,19910619,2.00,2.06
15627,19910620,2.00,2.06
15628,19910621,2.00,2.07
15629,19910622,2.00,2.07
15630,19910623,2.00,2.07
15631,19910624,2.00,2.07
15632,19910625,2.00,2.07
15633,19910626,2.00,2.08
15634,19910627,2.00,2.08
15635,19910628,2.00,2.08
15636,19910629,2.00,2.09
15637,19910630,2.00,2.09
15638,19910701,2.00,2.1
15639,19910702,2.00,2.11
15640,19910703,2.00,2.11
15641,19910704,2.00,2.12
15642,19910705,2.00,2.13
15643,19910706,2.00,2.14
15644,19910707,2.06,2.15
15645,19910708,2.09,2.17
15646,19910709,2.09,2.18
15647,19910710,2.09,2.19
15648,19910711,2.09,2.2
15649,19910712,2.09,2.21
15650,19910713,2.09,2.23
15651,19910714,2.09,2.24
15652,19910715,2.09,2.25
15653,19910716,2.09,2.27
15654,19910717,2.09,2.28
15655,19910718,2.09,2.3
15656,19910719,2.09,2.31
15657,19910720,2.09,2.32
15658,19910721,2.09,2.34
15659,19910722,2.09,2.35
15660,19910723,2.09,2.37
15661,19910724,2.09,2.38
15662,19910725,2.09,2.39
15663,19910726,2.09,2.4
15664,19910727,2.09,2.42
15665,19910728,2.09,2.43
15666,19910729,2.09,2.44
15667,19910730,2.10,2.46
15668,19910731,2.54,2.47
15669,19910801,2.54,2.48
15670,19910802,2.54,2.49
15671,19910803,2.54,2.5
15672,19910804,2.54,2.51
15673,19910805,2.54,2.52
15674,19910806,2.54,2.53
15675,19910807,2.54,2.54
15676,19910808,2.54,2.55
15677,19910809,2.54,2.56
15678,19910810,3.28,2.57
15679,19910811,3.28,2.58
15680,19910812,3.28,2.59
15681,19910813,3.28,2.6
15682,19910814,3.28,2.61
15683,19910815,3.28,2.62
15684,19910816,3.28,2.63
15685,19910817,3.28,2.64
15686,19910818,3.28,2.65
15687,19910819,3.28,2.66
15688,19910820,3.28,2.67
15689,19910821,3.28,2.68
15690,19910822,3.28,2.69
15691,19910823,3.28,2.7
15692,19910824,3.28,2.71
15693,19910825,3.28,2.72
15694,19910826,3.32,2.73
15695,19910827,3.32,2.74
15696,19910828,3.32,2.75
15697,19910829,3.32,2.77
15698,19910830,3.32,2.78
15699,19910831,3.32,2.79
15700,19910901,3.32,2.8
15701,19910902,3.32,2.82
15702,19910903,3.32,2.83
15703,19910904,3.32,2.84
15704,19910905,3.36,2.86
15705,19910906,3.37,2.87
15706,19910907,3.37,2.88
15707,19910908,3.37,2.89
15708,19910909,3.37,2.9
15709,19910910,3.37,2.92
15710,19910911,3.37,2.93
15711,19910912,3.37,2.94
15712,19910913,3.37,2.95
15713,19910914,3.37,2.96
15714,19910915,3.37,2.98
15715,19910916,3.37,2.99
15716,19910917,3.37,3.0
15717,19910918,3.37,3.01
15718,19910919,3.37,3.02
15719,19910920,3.37,3.03
15720,19910921,3.37,3.04
15721,19910922,3.37,3.05
15722,19910923,3.37,3.06
15723,19910924,3.37,3.07
15724,19910925,3.37,3.08
15725,19910926,3.37,3.08
15726,19910927,3.38,3.09
15727,19910928,3.38,3.1
15728,19910929,3.38,3.1
15729,19910930,3.38,3.11
15730,19911001,3.38,3.12
15731,19911002,3.38,3.12
15732,19911003,3.38,3.13
15733,19911004,3.38,3.14
15734,19911005,3.38,3.15
15735,19911006,3.38,3.16
15736,19911007,3.38,3.17
15737,19911008,3.38,3.18
15738,19911009,3.38,3.19
15739,19911010,3.38,3.2
15740,19911011,3.38,3.21
15741,19911012,3.38,3.22
15742,19911013,3.38,3.23
15743,19911014,3.38,3.24
15744,19911015,3.38,3.26
15745,19911016,3.38,3.27
15746,19911017,3.38,3.28
15747,19911018,3.38,3.29
15748,19911019,3.38,3.3
15749,19911020,3.38,3.31
15750,19911021,3.38,3.32
15751,19911022,3.38,3.33
15752,19911023,3.38,3.34
15753,19911024,3.38,3.36
15754,19911025,3.38,3.37
15755,19911026,3.38,3.38
15756,19911027,3.38,3.39
15757,19911028,3.38,3.4
15758,19911029,3.39,3.41
15759,19911030,3.44,3.42
15760,19911031,3.44,3.43
15761,19911101,3.44,3.44
15762,19911102,3.44,3.45
15763,19911103,3.44,3.46
15764,19911104,3.44,3.46
15765,19911105,3.44,3.47
15766,19911106,3.44,3.48
